http://www.thomasnelson.com.br/livro/a-ilusao-dos-50-tons/,A ilusão dos 50 tons,http://www.thomasnelson.com.br/wp-content/uploads/2013/02/Ailusãodos50.jpg,"Nesta obra, o autor procura mostrar que, em vez de deixar que as fantasias governem as pessoas, seria necessário entender o que elas escondem e permitir que Deus cuidasse desse assunto. Com exemplos reais e dicas práticas para reeducar a vida sexual, este livro busca ser um guia de cura para os males que assombram a relação que cada um constrói com o próprio corpo e com seu cônjuge. As lições da autora pretendem ajudar o leitor a encontrar um equilíbrio capaz de produzir uma vida sexual saudável, sem prejuízo à comunhão com Deus.",Shannon Ethridge,ISBN: 9788578603588,Número de páginas: 256,"Dimensão: 13,5 x 21cm",Ano de lançamento: 2012
http://www.thomasnelson.com.br/livro/a-jornada/,A jornada,http://www.thomasnelson.com.br/wp-content/uploads/2013/01/ajornada-wpcf_121x179.jpg,"Você não pode mudar o passado. O que quer que tenha acontecido em sua vida até o momento jamais será mudado. Todas as decisões e acontecimentos que o trouxeram até aqui já estão escritos de forma definitiva na história da sua vida. No entanto, o futuro ainda é uma tela em branco esperando pelas pinceladas de um grande artista – você. E com a ajuda de Deus você pode criar um futuro maravilhoso, afinal Ele nos deu um projeto de vida e quer estar conosco ao longo de toda a jornada. Este livro vai ajudar você a começar uma nova caminhada em sua vida, que levará ao verdadeiro paraíso espiritual. Descubra com Billy Graham como é possível caminhar próximo de Deus e transformar sua vida em uma grande jornada de sucesso.",Billy Graham,ISBN: 9788560303274,Número de páginas: 312,Dimensão: 16 X 23cm,Ano de lançamento: 2007
http://www.thomasnelson.com.br/livro/a-melhor-mae-do-mundo/,A melhor mãe do mundo,http://www.thomasnelson.com.br/wp-content/uploads/2015/11/capaLivro-24376_original-1-wpcf_240x365.jpg,"Quase toda mulher sonha em ter filhos, mas a maternidade pode gerar insegurança, principalmente quando essa mãe passou por uma experiência negativa em sua infância. Talvez a culpa venha de pais ausentes, disfuncionais ou mesmo de uma convivência difícil, repleta de privações e num ambiente hostil. “Sofri tanto quando era menina… será que vou saber criar essa criança?”",Marina Slayton,ISBN: 9788578607494,Número de páginas: 256,"Dimensão: 13,5 x 20,8 cm",Ano de lançamento: 2015
http://www.thomasnelson.com.br/livro/mensagem-secreta-de-jesus/,A mensagem secreta de Jesus,http://www.thomasnelson.com.br/wp-content/uploads/2013/01/msgsecretajesus.jpg,"Brian McLaren propõe as perguntas mais relevantes que o Cristianismo poderia enfrentar Seria possível que a Igreja entendeu tudo errado ou que tenha até mesmo distorcido intencionalmente a principal mensagem de Jesus? Todos acreditamos que Jesus estava certo, mas e se ele estivesse certo de uma forma completamente diferente? E se muitos de nós estivermos praticando uma religião que perdeu seus tesouros mais valiosos que estão escondidos na verdadeira mensagem de Jesus de Nazaré? Mc Laren nos convida para uma análise dura e uma reflexão profunda, cujos resultados e respostas encontrados poderão mudar radicalmente nossas idéias, prioridades e práticas espirituais.",Brian McLaren,ISBN: 9788560303069,Número de páginas: 296,Dimensão: 14 X 21cm,Ano de lançamento: 2007
http://www.thomasnelson.com.br/livro/a-mulher-v/,A mulher V,http://www.thomasnelson.com.br/wp-content/uploads/2013/02/Capa_MulherV_FINAL_portugues-baixa.jpg,Qual é a mulher de verdade? A “Amélia” que acha bonito não ter o que comer e não tem a menor vaidade (leia-se “cuidados com a aparência”)? A “periguete” que não tem outra preocupação senão roupas de grife e baladas? Ou a “madame” que faz cabelo e lipo nos intervalos em que usa o cartão de crédito?,Cristiane Cardoso,ISBN: 9788578604004,Número de páginas: 296,Dimensão: 14 x 21,Ano de lançamento: 2013
http://www.thomasnelson.com.br/livro/a-noite-do-cristao-morto-vivo/,A noite do cristão morto-vivo,http://www.thomasnelson.com.br/wp-content/uploads/2013/03/A-NOITE-DO-CRISTÃO-MORTO-VIVO-Baixa.jpg,"Zumbi, lobisomem, vampiro, pé-grande, troll e cientista maluco. Junte a isso o silêncio e o escuro da noite. O coração acelera, o frio sobe pela espinha, os olhos arregalam-se e um grito parece inevitável. O clima de mistério está pronto.
Em A noite do cristão morto-vivo, o autor-personagem penetra o universo do medo. Mas deixe para lá tudo o que já leu, ouviu e viu sobre terror. A cada capítulo, o ambiente de causar medo em qualquer pessoa vai render boas risadas.
Neste livro criativo e intenso, Matt Mikalatos fala sobre a verdadeira transformação que pode acontecer quando você se depara com o verdadeiro Evangelho. “Mas há um conflito interno, um monstro que habita o interior de cada pessoa – inclusive os cristãos. O livro aborda os diferentes tipos de monstros que se pode identificar e como derrotá-los.”",Matt Milakatos,ISBN: 9788578602819,Número de páginas: 256 páginas,"Dimensão: 20,8 x 13,5 cm",Ano de lançamento: 2012
http://www.thomasnelson.com.br/livro/a-outra-face/,A outra face,http://www.thomasnelson.com.br/wp-content/uploads/2013/02/Aoutraface.jpg,"Este livro procura apresentar a verdadeira face de Jesus Cristo. A obra defende que a luta de Cristo contra falsos mestres, as ideias sobre a religiosidade inexata e o modo como defendia a verdade, se encaixam muito pouco com o estereótipo que com frequencia a humanidade lhe impõe.",John MacArthur,ISBN: 9788578600426,Número de páginas: 272,Dimensão: 16 X 23cm,Ano de lançamento: 2010
http://www.thomasnelson.com.br/livro/a-outra-face-de-jesus/,A outra face de Jesus,http://www.thomasnelson.com.br/wp-content/uploads/2016/02/a-outra-face-de-jesus-wpcf_240x362.jpg,"Este livro procura apresentar a verdadeira face de Jesus Cristo. A obra defende que a luta de Cristo contra falsos mestres, as ideias sobre a religiosidade inexata e o modo como defendia a verdade, se encaixam muito pouco com o estereótipo que com frequência a humanidade lhe impõe.
​",John MacArthur,ISBN: 9788578607913,Número de páginas: 272,"Dimensão: 15,5 x 23 cm",Ano de lançamento: 2016
http://www.thomasnelson.com.br/livro/a-parabola-do-filho-prodigo-2/,A parábola do filho pródigo,http://www.thomasnelson.com.br/wp-content/uploads/2016/02/aparabola-do-filho-wpcf_240x357.jpg,,John MacArthur,ISBN: 9788578607944,Número de páginas: 224,"Dimensão: 15,5 x 23 cm",Ano de lançamento: 2016
http://www.thomasnelson.com.br/livro/a-primeira-dama-da-reforma/,A Primeira-Dama da Reforma,http://www.thomasnelson.com.br/wp-content/uploads/2017/06/a-primeira-dama-da-reforma-capaLivro-109660_original-wpcf_240x356.jpg,Uma mulher para todas as eras,Ruth A. Tucker,ISBN: 9788578603700,Número de páginas: 224,"Dimensão: 13,5 x 20,8cm",Ano de lançamento: 2017
http://www.thomasnelson.com.br/livro/receita-de-jesus-para-uma-vida-mais-feliz/,A receita de Jesus para uma vida mais feliz,http://www.thomasnelson.com.br/wp-content/uploads/2013/02/receitadejesus.jpg,"Em A receita de Jesus para uma vida mais feliz o leitor descobrirá como alcançar o equilíbrio mental seguindo os ensinamentos do mestre durante o sermão do monte, quando Jesus falou sobre as bem-aventuranças aos seus seguidores.",Davidson Freitas,ISBN: 9788578600105,Número de páginas: 160,Dimensão: 16 X 23cm,Ano de lançamento: 2009
http://www.thomasnelson.com.br/livro/a-receita-de-jesus-para-uma-vida-mais-feliz-ebook/,A receita de Jesus para uma vida mais feliz – eBook,http://www.thomasnelson.com.br/wp-content/uploads/2013/04/1-138.jpg,"Em A receita de Jesus para uma vida mais feliz o leitor descobrirá como alcançar o equilíbrio mental seguindo os ensinamentos do mestre durante o sermão do monte, quando Jesus falou sobre as bem-aventuranças aos seus seguidores.",Davidson Freitas,ISBN: 9788578601119,Ano de lançamento: 2011,"
",
http://www.thomasnelson.com.br/livro/a-resposta-certa/,A resposta certa,http://www.thomasnelson.com.br/wp-content/uploads/2016/10/a-resposta-certa-capaLivro-68917_original-wpcf_240x356.jpg,,A resposta certa,ISBN: 9788578608705,Número de páginas: 288,"Dimensão: 15,5 x 23cm","
"
http://www.thomasnelson.com.br/livro/a-verdade-sobre-o-cristianismo/,A verdade sobre o cristianismo,http://www.thomasnelson.com.br/wp-content/uploads/2013/06/REVIEWS1182009104552AMVERDADE.jpg,"Em A verdade sobre o Cristianismo, Dinesh D’Souza olha para o Cristianismo com um olhar interrogativo, mas trata os ateus com o mesmo ceticismo.",Dinesh D'Sousa,ISBN: 9788560303793,Número de páginas: 368 páginas,"Dimensão: 15,5 X 23cm",Ano de lançamento: 2008
